policy_id,driver_age,vehicle_age,vehicle_type,vehicle_make,past_claims,accident_type,region,claim_severity,age_group,vehicle_age_group,claims_category,risky_combo,experience_ratio,claims_per_year,high_value_vehicle,urban_sports,age_accident_severity,vehicle_profile,driver_risk_score,high_claim_history,poly_driver_age^2,poly_driver_age vehicle_age,poly_driver_age past_claims,poly_vehicle_age^2,poly_vehicle_age past_claims,poly_past_claims^2,log_vehicle_age,log_past_claims,log_driver_age,sqrt_vehicle_age,sqrt_driver_age,inv_vehicle_age,inv_driver_age
501,53,7,SUV,Regular,0,Moderate,Rural,6615.190340987386,experienced,recent,no_claims,0,6.625,0.0,0,0,experienced_Moderate,SUV_Regular,0,0,2809.0,371.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.9889840465642745,2.6457513110645907,7.280109889280518,0.125,0.018518518518518517
133,24,9,Sedan,High-end,1,Minor,Urban,7059.560994979965,teen_young,aging,no_claims,0,2.4,0.14285714285714285,1,0,teen_young_Minor,Sedan_High-end,3,0,576.0,216.0,24.0,81.0,9.0,1.0,2.302585092994046,0.6931471805599453,3.2188758248682006,3.0,4.898979485566356,0.1,0.04
991,43,7,SUV,Regular,0,Moderate,Urban,7687.646235701615,mature,recent,no_claims,0,5.375,0.0,0,0,mature_Moderate,SUV_Regular,0,0,1849.0,301.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.784189633918261,2.6457513110645907,6.557438524302,0.125,0.022727272727272728
775,49,2,Sports,Regular,1,Minor,Urban,6907.254604034729,mature,brand_new,no_claims,0,16.333333333333332,0.03125,1,1,mature_Minor,Sports_Regular,0,0,2401.0,98.0,49.0,4.0,2.0,1.0,1.0986122886681098,0.6931471805599453,3.912023005428146,1.4142135623730951,7.0,0.3333333333333333,0.02
186,50,7,Sedan,High-end,0,Minor,Suburban,4718.401971737667,mature,recent,no_claims,0,6.25,0.0,1,0,mature_Minor,Sedan_High-end,0,0,2500.0,350.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.9318256327243257,2.6457513110645907,7.0710678118654755,0.125,0.0196078431372549
42,42,3,Sports,High-end,0,Minor,Suburban,5830.16417485497,mature,brand_new,no_claims,0,10.5,0.0,1,0,mature_Minor,Sports_High-end,0,0,1764.0,126.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.7612001156935624,1.7320508075688772,6.48074069840786,0.25,0.023255813953488372
697,44,1,Sports,High-end,0,Minor,Rural,3156.855686579949,mature,brand_new,no_claims,0,22.0,0.0,1,0,mature_Minor,Sports_High-end,0,0,1936.0,44.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.8066624897703196,1.0,6.6332495807108,0.5,0.022222222222222223
109,43,3,Truck,Regular,0,Moderate,Suburban,9677.013924659615,mature,brand_new,no_claims,0,10.75,0.0,0,0,mature_Moderate,Truck_Regular,0,0,1849.0,129.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.784189633918261,1.7320508075688772,6.557438524302,0.25,0.022727272727272728
589,52,2,Sports,Regular,0,Severe,Suburban,16131.3806342143,experienced,brand_new,no_claims,0,17.333333333333332,0.0,1,0,experienced_Severe,Sports_Regular,0,0,2704.0,104.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.970291913552122,1.4142135623730951,7.211102550927978,0.3333333333333333,0.018867924528301886
57,27,4,Sedan,High-end,0,Severe,Urban,22137.76819036848,young_adult,recent,no_claims,0,5.4,0.0,1,0,young_adult_Severe,Sedan_High-end,0,0,729.0,108.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.332204510175204,2.0,5.196152422706632,0.2,0.03571428571428571
406,49,2,Sports,Regular,1,Moderate,Suburban,9029.877109675948,mature,brand_new,no_claims,0,16.333333333333332,0.03125,1,0,mature_Moderate,Sports_Regular,0,0,2401.0,98.0,49.0,4.0,2.0,1.0,1.0986122886681098,0.6931471805599453,3.912023005428146,1.4142135623730951,7.0,0.3333333333333333,0.02
443,18,5,Sedan,High-end,0,Minor,Urban,6545.16136663109,teen_young,recent,no_claims,0,3.0,0.0,1,0,teen_young_Minor,Sedan_High-end,3,0,324.0,90.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,2.9444389791664403,2.23606797749979,4.242640687119285,0.16666666666666666,0.05263157894736842
758,42,7,Truck,Regular,0,Minor,Suburban,3684.588561960432,mature,recent,no_claims,0,5.25,0.0,0,0,mature_Minor,Truck_Regular,0,0,1764.0,294.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.7612001156935624,2.6457513110645907,6.48074069840786,0.125,0.023255813953488372
998,49,2,Sedan,Regular,0,Minor,Urban,4153.165306413192,mature,brand_new,no_claims,0,16.333333333333332,0.0,0,0,mature_Minor,Sedan_Regular,0,0,2401.0,98.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.912023005428146,1.4142135623730951,7.0,0.3333333333333333,0.02
25,31,10,SUV,Regular,1,Minor,Suburban,4504.349696970005,young_adult,aging,no_claims,0,2.8181818181818183,0.07142857142857142,0,0,young_adult_Minor,SUV_Regular,0,0,961.0,310.0,31.0,100.0,10.0,1.0,2.3978952727983707,0.6931471805599453,3.4657359027997265,3.1622776601683795,5.5677643628300215,0.09090909090909091,0.03125
468,51,6,Sedan,Regular,2,Moderate,Urban,8545.989330708444,experienced,recent,few_claims,0,7.285714285714286,0.058823529411764705,0,0,experienced_Moderate,Sedan_Regular,2,1,2601.0,306.0,102.0,36.0,12.0,4.0,1.9459101490553132,1.0986122886681098,3.9512437185814275,2.449489742783178,7.14142842854285,0.14285714285714285,0.019230769230769232
540,31,0,Sedan,Regular,0,Minor,Suburban,1000.0,young_adult,brand_new,no_claims,0,31.0,0.0,0,0,young_adult_Minor,Sedan_Regular,0,0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,0.0,5.5677643628300215,1.0,0.03125
532,18,0,Truck,Regular,0,Minor,Suburban,4384.1127907313785,teen_young,brand_new,no_claims,0,18.0,0.0,0,0,teen_young_Minor,Truck_Regular,3,0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,4.242640687119285,1.0,0.05263157894736842
619,47,3,Sedan,Regular,1,Minor,Rural,2927.3970234592343,mature,brand_new,no_claims,0,11.75,0.03333333333333333,0,0,mature_Minor,Sedan_Regular,0,0,2209.0,141.0,47.0,9.0,3.0,1.0,1.3862943611198906,0.6931471805599453,3.871201010907891,1.7320508075688772,6.855654600401044,0.25,0.020833333333333332
695,48,5,Sedan,Regular,1,Minor,Suburban,2846.481544266569,mature,recent,no_claims,0,8.0,0.03225806451612903,0,0,mature_Minor,Sedan_Regular,0,0,2304.0,240.0,48.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,3.8918202981106265,2.23606797749979,6.928203230275509,0.16666666666666666,0.02040816326530612
927,31,0,SUV,High-end,0,Minor,Suburban,3674.167226761952,young_adult,brand_new,no_claims,0,31.0,0.0,1,0,young_adult_Minor,SUV_High-end,0,0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,0.0,5.5677643628300215,1.0,0.03125
339,46,3,Sports,High-end,0,Minor,Urban,7670.531533796953,mature,brand_new,no_claims,0,11.5,0.0,1,1,mature_Minor,Sports_High-end,0,0,2116.0,138.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.8501476017100584,1.7320508075688772,6.782329983125268,0.25,0.02127659574468085
52,34,6,Sports,Regular,1,Moderate,Rural,8010.851801327466,young_adult,recent,no_claims,0,4.857142857142857,0.058823529411764705,1,0,young_adult_Moderate,Sports_Regular,0,0,1156.0,204.0,34.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,3.5553480614894135,2.449489742783178,5.830951894845301,0.14285714285714285,0.02857142857142857
508,27,7,Sedan,Regular,1,Minor,Urban,4326.736519516169,young_adult,recent,no_claims,0,3.375,0.1,0,0,young_adult_Minor,Sedan_Regular,0,0,729.0,189.0,27.0,49.0,7.0,1.0,2.0794415416798357,0.6931471805599453,3.332204510175204,2.6457513110645907,5.196152422706632,0.125,0.03571428571428571
517,47,9,Sports,Regular,1,Minor,Suburban,5708.405453659871,mature,aging,no_claims,0,4.7,0.03333333333333333,1,0,mature_Minor,Sports_Regular,0,0,2209.0,423.0,47.0,81.0,9.0,1.0,2.302585092994046,0.6931471805599453,3.871201010907891,3.0,6.855654600401044,0.1,0.020833333333333332
921,56,0,Truck,Regular,0,Moderate,Urban,7822.339239318608,experienced,brand_new,no_claims,0,56.0,0.0,0,0,experienced_Moderate,Truck_Regular,0,0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04305126783455,0.0,7.483314773547883,1.0,0.017543859649122806
782,19,4,Truck,High-end,2,Moderate,Rural,12816.024865403864,teen_young,recent,few_claims,0,3.8,1.0,1,0,teen_young_Moderate,Truck_High-end,5,1,361.0,76.0,38.0,16.0,8.0,4.0,1.6094379124341003,1.0986122886681098,2.995732273553991,2.0,4.358898943540674,0.2,0.05
265,36,5,Truck,Regular,0,Minor,Rural,2951.179910970796,mature,recent,no_claims,0,6.0,0.0,0,0,mature_Minor,Truck_Regular,0,0,1296.0,180.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,3.6109179126442243,2.23606797749979,6.0,0.16666666666666666,0.02702702702702703
818,53,2,Sedan,Regular,0,Minor,Suburban,1983.6774752185736,experienced,brand_new,no_claims,0,17.666666666666668,0.0,0,0,experienced_Minor,Sedan_Regular,0,0,2809.0,106.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.9889840465642745,1.4142135623730951,7.280109889280518,0.3333333333333333,0.018518518518518517
711,43,8,Sedan,Regular,1,Minor,Urban,3641.692050177502,mature,aging,no_claims,0,4.777777777777778,0.038461538461538464,0,0,mature_Minor,Sedan_Regular,0,0,1849.0,344.0,43.0,64.0,8.0,1.0,2.1972245773362196,0.6931471805599453,3.784189633918261,2.8284271247461903,6.557438524302,0.1111111111111111,0.022727272727272728
683,32,2,Truck,High-end,0,Minor,Rural,5379.53658307664,young_adult,brand_new,no_claims,0,10.666666666666666,0.0,1,0,young_adult_Minor,Truck_High-end,0,0,1024.0,64.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.4965075614664802,1.4142135623730951,5.656854249492381,0.3333333333333333,0.030303030303030304
833,24,7,Sports,Regular,1,Severe,Urban,31538.58673007737,teen_young,recent,no_claims,0,3.0,0.14285714285714285,1,1,teen_young_Severe,Sports_Regular,3,0,576.0,168.0,24.0,49.0,7.0,1.0,2.0794415416798357,0.6931471805599453,3.2188758248682006,2.6457513110645907,4.898979485566356,0.125,0.04
519,41,1,Sedan,Regular,1,Minor,Suburban,1789.0907820374478,mature,brand_new,no_claims,0,20.5,0.041666666666666664,0,0,mature_Minor,Sedan_Regular,0,0,1681.0,41.0,41.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,3.7376696182833684,1.0,6.4031242374328485,0.5,0.023809523809523808
448,25,6,SUV,High-end,0,Moderate,Suburban,11431.58883320544,teen_young,recent,no_claims,0,3.5714285714285716,0.0,1,0,teen_young_Moderate,SUV_High-end,0,0,625.0,150.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.258096538021482,2.449489742783178,5.0,0.14285714285714285,0.038461538461538464
19,26,4,Truck,High-end,1,Minor,Urban,7005.426511575895,young_adult,recent,no_claims,0,5.2,0.1111111111111111,1,0,young_adult_Minor,Truck_High-end,0,0,676.0,104.0,26.0,16.0,4.0,1.0,1.6094379124341003,0.6931471805599453,3.295836866004329,2.0,5.0990195135927845,0.2,0.037037037037037035
716,56,4,Sedan,High-end,0,Moderate,Rural,7400.698694288878,experienced,recent,no_claims,0,11.2,0.0,1,0,experienced_Moderate,Sedan_High-end,0,0,3136.0,224.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,4.04305126783455,2.0,7.483314773547883,0.2,0.017543859649122806
484,43,3,Truck,Regular,2,Severe,Urban,23003.879150503966,mature,brand_new,few_claims,0,10.75,0.07692307692307693,0,0,mature_Severe,Truck_Regular,2,1,1849.0,129.0,86.0,9.0,6.0,4.0,1.3862943611198906,1.0986122886681098,3.784189633918261,1.7320508075688772,6.557438524302,0.25,0.022727272727272728
569,18,0,SUV,Regular,0,Minor,Urban,4398.579290921005,teen_young,brand_new,no_claims,0,18.0,0.0,0,0,teen_young_Minor,SUV_Regular,3,0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,0.0,4.242640687119285,1.0,0.05263157894736842
434,50,3,Sedan,Regular,0,Moderate,Urban,4598.528282330013,mature,brand_new,no_claims,0,12.5,0.0,0,0,mature_Moderate,Sedan_Regular,0,0,2500.0,150.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.9318256327243257,1.7320508075688772,7.0710678118654755,0.25,0.0196078431372549
368,40,2,Truck,Regular,0,Minor,Suburban,2134.0183654750813,mature,brand_new,no_claims,0,13.333333333333334,0.0,0,0,mature_Minor,Truck_Regular,0,0,1600.0,80.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.713572066704308,1.4142135623730951,6.324555320336759,0.3333333333333333,0.024390243902439025
84,32,11,SUV,Regular,0,Minor,Urban,5774.333463338233,young_adult,aging,no_claims,0,2.6666666666666665,0.0,0,0,young_adult_Minor,SUV_Regular,1,0,1024.0,352.0,0.0,121.0,0.0,0.0,2.4849066497880004,0.0,3.4965075614664802,3.3166247903554,5.656854249492381,0.08333333333333333,0.030303030303030304
62,37,0,Sports,Regular,0,Moderate,Urban,9171.46931759039,mature,brand_new,no_claims,0,37.0,0.0,1,1,mature_Moderate,Sports_Regular,0,0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,6.082762530298219,1.0,0.02631578947368421
639,20,11,SUV,Regular,1,Minor,Suburban,7769.50705458491,teen_young,aging,no_claims,0,1.6666666666666667,0.3333333333333333,0,0,teen_young_Minor,SUV_Regular,4,0,400.0,220.0,20.0,121.0,11.0,1.0,2.4849066497880004,0.6931471805599453,3.044522437723423,3.3166247903554,4.47213595499958,0.08333333333333333,0.047619047619047616
273,57,1,Truck,Regular,0,Minor,Suburban,3013.0345095271477,experienced,brand_new,no_claims,0,28.5,0.0,0,0,experienced_Minor,Truck_Regular,0,0,3249.0,57.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,4.060443010546419,1.0,7.54983443527075,0.5,0.017241379310344827
286,18,1,Truck,High-end,0,Severe,Suburban,23892.60185361037,teen_young,brand_new,no_claims,0,9.0,0.0,1,0,teen_young_Severe,Truck_High-end,3,0,324.0,18.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,2.9444389791664403,1.0,4.242640687119285,0.5,0.05263157894736842
361,47,4,SUV,High-end,0,Minor,Urban,5289.083494026273,mature,recent,no_claims,0,9.4,0.0,1,0,mature_Minor,SUV_High-end,0,0,2209.0,188.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.871201010907891,2.0,6.855654600401044,0.2,0.020833333333333332
355,39,3,Truck,Regular,0,Moderate,Urban,10418.820108337715,mature,brand_new,no_claims,0,9.75,0.0,0,0,mature_Moderate,Truck_Regular,0,0,1521.0,117.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.6888794541139363,1.7320508075688772,6.244997998398398,0.25,0.025
457,38,7,SUV,Regular,1,Minor,Suburban,2513.141340620594,mature,recent,no_claims,0,4.75,0.047619047619047616,0,0,mature_Minor,SUV_Regular,0,0,1444.0,266.0,38.0,49.0,7.0,1.0,2.0794415416798357,0.6931471805599453,3.6635616461296463,2.6457513110645907,6.164414002968976,0.125,0.02564102564102564
279,41,5,SUV,Regular,1,Minor,Urban,4473.448576780758,mature,recent,no_claims,0,6.833333333333333,0.041666666666666664,0,0,mature_Minor,SUV_Regular,0,0,1681.0,205.0,41.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,3.7376696182833684,2.23606797749979,6.4031242374328485,0.16666666666666666,0.023809523809523808
13,43,11,SUV,High-end,1,Minor,Urban,8605.873447331152,mature,aging,no_claims,0,3.5833333333333335,0.038461538461538464,1,0,mature_Minor,SUV_High-end,1,0,1849.0,473.0,43.0,121.0,11.0,1.0,2.4849066497880004,0.6931471805599453,3.784189633918261,3.3166247903554,6.557438524302,0.08333333333333333,0.022727272727272728
183,23,7,Sports,Regular,1,Severe,Suburban,25324.850470895763,teen_young,recent,no_claims,0,2.875,0.16666666666666666,1,0,teen_young_Severe,Sports_Regular,3,0,529.0,161.0,23.0,49.0,7.0,1.0,2.0794415416798357,0.6931471805599453,3.1780538303479458,2.6457513110645907,4.795831523312719,0.125,0.041666666666666664
369,41,3,SUV,Regular,2,Moderate,Suburban,9238.816306467672,mature,brand_new,few_claims,0,10.25,0.08333333333333333,0,0,mature_Moderate,SUV_Regular,2,1,1681.0,123.0,82.0,9.0,6.0,4.0,1.3862943611198906,1.0986122886681098,3.7376696182833684,1.7320508075688772,6.4031242374328485,0.25,0.023809523809523808
882,32,9,Truck,High-end,1,Moderate,Suburban,15729.77916972048,young_adult,aging,no_claims,0,3.2,0.06666666666666667,1,0,young_adult_Moderate,Truck_High-end,0,0,1024.0,288.0,32.0,81.0,9.0,1.0,2.302585092994046,0.6931471805599453,3.4965075614664802,3.0,5.656854249492381,0.1,0.030303030303030304
616,41,14,Sports,High-end,1,Severe,Suburban,42656.78177062836,mature,old,no_claims,0,2.7333333333333334,0.041666666666666664,1,0,mature_Severe,Sports_High-end,1,0,1681.0,574.0,41.0,196.0,14.0,1.0,2.70805020110221,0.6931471805599453,3.7376696182833684,3.7416573867739413,6.4031242374328485,0.06666666666666667,0.023809523809523808
224,18,6,SUV,High-end,0,Moderate,Rural,9377.980938361035,teen_young,recent,no_claims,0,2.5714285714285716,0.0,1,0,teen_young_Moderate,SUV_High-end,3,0,324.0,108.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,2.9444389791664403,2.449489742783178,4.242640687119285,0.14285714285714285,0.05263157894736842
573,44,5,Truck,Regular,0,Minor,Urban,6143.583235647469,mature,recent,no_claims,0,7.333333333333333,0.0,0,0,mature_Minor,Truck_Regular,0,0,1936.0,220.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,3.8066624897703196,2.23606797749979,6.6332495807108,0.16666666666666666,0.022222222222222223
971,41,6,Truck,High-end,0,Minor,Urban,7237.796065788251,mature,recent,no_claims,0,5.857142857142857,0.0,1,0,mature_Minor,Truck_High-end,0,0,1681.0,246.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.7376696182833684,2.449489742783178,6.4031242374328485,0.14285714285714285,0.023809523809523808
654,23,3,Sports,Regular,0,Minor,Suburban,4483.713749819554,teen_young,brand_new,no_claims,0,5.75,0.0,1,0,teen_young_Minor,Sports_Regular,3,0,529.0,69.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.1780538303479458,1.7320508075688772,4.795831523312719,0.25,0.041666666666666664
546,28,6,Truck,Regular,1,Minor,Suburban,4942.219252902301,young_adult,recent,no_claims,0,4.0,0.09090909090909091,0,0,young_adult_Minor,Truck_Regular,0,0,784.0,168.0,28.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,3.367295829986474,2.449489742783178,5.291502622129181,0.14285714285714285,0.034482758620689655
583,49,1,Sedan,Regular,0,Minor,Urban,4842.346572463204,mature,brand_new,no_claims,0,24.5,0.0,0,0,mature_Minor,Sedan_Regular,0,0,2401.0,49.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.912023005428146,1.0,7.0,0.5,0.02
634,33,8,Truck,High-end,1,Minor,Rural,5812.572371418795,young_adult,aging,no_claims,0,3.6666666666666665,0.0625,1,0,young_adult_Minor,Truck_High-end,0,0,1089.0,264.0,33.0,64.0,8.0,1.0,2.1972245773362196,0.6931471805599453,3.5263605246161616,2.8284271247461903,5.744562646538029,0.1111111111111111,0.029411764705882353
177,40,0,Sedan,High-end,0,Severe,Rural,13040.954173797789,mature,brand_new,no_claims,0,40.0,0.0,1,0,mature_Severe,Sedan_High-end,0,0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713572066704308,0.0,6.324555320336759,1.0,0.024390243902439025
666,41,4,Truck,Regular,0,Minor,Urban,6420.94148659699,mature,recent,no_claims,0,8.2,0.0,0,0,mature_Minor,Truck_Regular,0,0,1681.0,164.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.7376696182833684,2.0,6.4031242374328485,0.2,0.023809523809523808
674,34,2,SUV,Regular,0,Minor,Suburban,3487.800338042522,young_adult,brand_new,no_claims,0,11.333333333333334,0.0,0,0,young_adult_Minor,SUV_Regular,0,0,1156.0,68.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.5553480614894135,1.4142135623730951,5.830951894845301,0.3333333333333333,0.02857142857142857
586,43,7,Truck,Regular,1,Minor,Urban,6130.855812756221,mature,recent,no_claims,0,5.375,0.038461538461538464,0,0,mature_Minor,Truck_Regular,0,0,1849.0,301.0,43.0,49.0,7.0,1.0,2.0794415416798357,0.6931471805599453,3.784189633918261,2.6457513110645907,6.557438524302,0.125,0.022727272727272728
874,29,7,Sedan,Regular,0,Minor,Urban,4745.1652483301405,young_adult,recent,no_claims,0,3.625,0.0,0,0,young_adult_Minor,Sedan_Regular,0,0,841.0,203.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.4011973816621555,2.6457513110645907,5.385164807134504,0.125,0.03333333333333333
394,67,5,Sedan,Regular,0,Minor,Urban,4369.0329465885325,senior,recent,no_claims,0,11.166666666666666,0.0,0,0,senior_Minor,Sedan_Regular,0,0,4489.0,335.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,4.219507705176107,2.23606797749979,8.18535277187245,0.16666666666666666,0.014705882352941176
164,27,0,Truck,Regular,0,Moderate,Urban,7887.473753680739,young_adult,brand_new,no_claims,0,27.0,0.0,0,0,young_adult_Moderate,Truck_Regular,0,0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,0.0,5.196152422706632,1.0,0.03571428571428571
249,66,5,Truck,Regular,3,Moderate,Urban,10945.81711049658,senior,recent,few_claims,0,11.0,0.061224489795918366,0,0,senior_Moderate,Truck_Regular,2,1,4356.0,330.0,198.0,25.0,15.0,9.0,1.791759469228055,1.3862943611198906,4.204692619390966,2.23606797749979,8.12403840463596,0.16666666666666666,0.014925373134328358
635,24,3,Sports,Regular,1,Moderate,Suburban,10654.638987544173,teen_young,brand_new,no_claims,0,6.0,0.14285714285714285,1,0,teen_young_Moderate,Sports_Regular,3,0,576.0,72.0,24.0,9.0,3.0,1.0,1.3862943611198906,0.6931471805599453,3.2188758248682006,1.7320508075688772,4.898979485566356,0.25,0.04
886,67,5,Truck,High-end,0,Minor,Rural,4331.393103906948,senior,recent,no_claims,0,11.166666666666666,0.0,1,0,senior_Minor,Truck_High-end,0,0,4489.0,335.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,4.219507705176107,2.23606797749979,8.18535277187245,0.16666666666666666,0.014705882352941176
670,56,6,SUV,High-end,0,Moderate,Suburban,12121.716933003096,experienced,recent,no_claims,0,8.0,0.0,1,0,experienced_Moderate,SUV_High-end,0,0,3136.0,336.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,4.04305126783455,2.449489742783178,7.483314773547883,0.14285714285714285,0.017543859649122806
376,28,4,Truck,High-end,0,Minor,Urban,7048.775564080998,young_adult,recent,no_claims,0,5.6,0.0,1,0,young_adult_Minor,Truck_High-end,0,0,784.0,112.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.367295829986474,2.0,5.291502622129181,0.2,0.034482758620689655
413,18,6,Truck,High-end,1,Minor,Rural,5702.404820892671,teen_young,recent,no_claims,0,2.5714285714285716,1.0,1,0,teen_young_Minor,Truck_High-end,3,0,324.0,108.0,18.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,2.9444389791664403,2.449489742783178,4.242640687119285,0.14285714285714285,0.05263157894736842
75,18,7,Truck,High-end,0,Minor,Urban,9827.317846495162,teen_young,recent,no_claims,0,2.25,0.0,1,0,teen_young_Minor,Truck_High-end,3,0,324.0,126.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,2.9444389791664403,2.6457513110645907,4.242640687119285,0.125,0.05263157894736842
114,76,6,Sedan,High-end,0,Minor,Urban,7382.873355636311,senior,recent,no_claims,0,10.857142857142858,0.0,1,0,senior_Minor,Sedan_High-end,0,0,5776.0,456.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,4.343805421853684,2.449489742783178,8.717797887081348,0.14285714285714285,0.012987012987012988
599,33,5,Truck,Regular,2,Minor,Rural,5440.441239776674,young_adult,recent,few_claims,0,5.5,0.125,0,0,young_adult_Minor,Truck_Regular,2,1,1089.0,165.0,66.0,25.0,10.0,4.0,1.791759469228055,1.0986122886681098,3.5263605246161616,2.23606797749979,5.744562646538029,0.16666666666666666,0.029411764705882353
962,59,5,Sports,High-end,0,Minor,Suburban,6492.459695423289,experienced,recent,no_claims,0,9.833333333333334,0.0,1,0,experienced_Minor,Sports_High-end,0,0,3481.0,295.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,4.0943445622221,2.23606797749979,7.681145747868608,0.16666666666666666,0.016666666666666666
391,26,6,SUV,Regular,0,Moderate,Urban,8868.43806098107,young_adult,recent,no_claims,0,3.7142857142857144,0.0,0,0,young_adult_Moderate,SUV_Regular,0,0,676.0,156.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.295836866004329,2.449489742783178,5.0990195135927845,0.14285714285714285,0.037037037037037035
105,37,8,SUV,Regular,0,Minor,Rural,4180.232398305984,mature,aging,no_claims,0,4.111111111111111,0.0,0,0,mature_Minor,SUV_Regular,0,0,1369.0,296.0,0.0,64.0,0.0,0.0,2.1972245773362196,0.0,3.6375861597263857,2.8284271247461903,6.082762530298219,0.1111111111111111,0.02631578947368421
115,37,5,SUV,Regular,0,Minor,Rural,1654.9855160693312,mature,recent,no_claims,0,6.166666666666667,0.0,0,0,mature_Minor,SUV_Regular,0,0,1369.0,185.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,3.6375861597263857,2.23606797749979,6.082762530298219,0.16666666666666666,0.02631578947368421
418,41,5,Sedan,Regular,1,Minor,Urban,3087.00864501077,mature,recent,no_claims,0,6.833333333333333,0.041666666666666664,0,0,mature_Minor,Sedan_Regular,0,0,1681.0,205.0,41.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,3.7376696182833684,2.23606797749979,6.4031242374328485,0.16666666666666666,0.023809523809523808
526,18,8,SUV,Regular,0,Minor,Urban,5668.175684744612,teen_young,aging,no_claims,0,2.0,0.0,0,0,teen_young_Minor,SUV_Regular,3,0,324.0,144.0,0.0,64.0,0.0,0.0,2.1972245773362196,0.0,2.9444389791664403,2.8284271247461903,4.242640687119285,0.1111111111111111,0.05263157894736842
458,24,6,Sports,Regular,1,Minor,Urban,7074.695866329202,teen_young,recent,no_claims,0,3.4285714285714284,0.14285714285714285,1,1,teen_young_Minor,Sports_Regular,3,0,576.0,144.0,24.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,3.2188758248682006,2.449489742783178,4.898979485566356,0.14285714285714285,0.04
410,47,4,Sedan,Regular,1,Minor,Urban,3794.9194349969534,mature,recent,no_claims,0,9.4,0.03333333333333333,0,0,mature_Minor,Sedan_Regular,0,0,2209.0,188.0,47.0,16.0,4.0,1.0,1.6094379124341003,0.6931471805599453,3.871201010907891,2.0,6.855654600401044,0.2,0.020833333333333332
